UNB(PC1),FFT_SIZE,header_False,KDE,tuning_True,0.7780917479800432,10000|319|1277,19
UNB(PC1),FFT_SIZE,header_False,IF,tuning_False,0.7393262395690758,10000|319|1277,19
UNB(PC1),FFT_SIZE,header_False,IF,tuning_True,0.7517624030494355,10000|319|1277,19
UNB(PC1),FFT_SIZE,header_True,OCSVM,tuning_False,0.7160213107274788,10000|319|1277,46
UNB(PC1),FFT_SIZE,header_True,OCSVM,tuning_True,0.8267080714870904,10000|319|1277,46
UNB(PC1),FFT_SIZE,header_True,GMM,tuning_False,0.8278903655299964,10000|319|1277,46
UNB(PC1),FFT_SIZE,header_True,GMM,tuning_True,0.9681688178531306,10000|319|1277,46
UNB(PC1),FFT_SIZE,header_True,AE,tuning_False,0.5680726644786868,10000|319|1277,46
UNB(PC1),FFT_SIZE,header_True,AE,tuning_True,0.5660122350263194,10000|319|1277,46
UNB(PC1),FFT_SIZE,header_True,PCA,tuning_False,0.6220068582866057,10000|319|1277,46
UNB(PC1),FFT_SIZE,header_True,PCA,tuning_True,0.6407445018421221,10000|319|1277,46
UNB(PC1),FFT_SIZE,header_True,KDE,tuning_False,0.6445072384848975,10000|319|1277,46
UNB(PC1),FFT_SIZE,header_True,KDE,tuning_True,0.809655564876546,10000|319|1277,46
UNB(PC1),FFT_SIZE,header_True,IF,tuning_False,0.8100578391981985,10000|319|1277,46
UNB(PC1),FFT_SIZE,header_True,IF,tuning_True,0.8385947871134855,10000|319|1277,46
UNB(PC1),FFT_IAT+SIZE,header_False,OCSVM,tuning_False,0.7497927306086607,10000|319|1277,37
UNB(PC1),FFT_IAT+SIZE,header_False,OCSVM,tuning_True,0.8249284981922184,10000|319|1277,37
UNB(PC1),FFT_IAT+SIZE,header_False,GMM,tuning_False,0.5612781530702851,10000|319|1277,37
UNB(PC1),FFT_IAT+SIZE,header_False,GMM,tuning_True,0.8367183245765082,10000|319|1277,37
UNB(PC1),FFT_IAT+SIZE,header_False,AE,tuning_False,0.5531615327632812,10000|319|1277,37
UNB(PC1),FFT_IAT+SIZE,header_False,AE,tuning_True,0.5566716215089211,10000|319|1277,37
UNB(PC1),FFT_IAT+SIZE,header_False,PCA,tuning_False,0.5663482812584318,10000|319|1277,37
UNB(PC1),FFT_IAT+SIZE,header_False,PCA,tuning_True,0.632627881535118,10000|319|1277,37
UNB(PC1),FFT_IAT+SIZE,header_False,KDE,tuning_False,0.6501194558503932,10000|319|1277,37
UNB(PC1),FFT_IAT+SIZE,header_False,KDE,tuning_True,0.7834390529873774,10000|319|1277,37
UNB(PC1),FFT_IAT+SIZE,header_False,IF,tuning_False,0.7600176117660333,10000|319|1277,37
UNB(PC1),FFT_IAT+SIZE,header_False,IF,tuning_True,0.7608883884988791,10000|319|1277,37
UNB(PC1),FFT_IAT+SIZE,header_True,OCSVM,tuning_False,0.7009016831746312,10000|319|1277,64
UNB(PC1),FFT_IAT+SIZE,header_True,OCSVM,tuning_True,0.8326759582223399,10000|319|1277,64
UNB(PC1),FFT_IAT+SIZE,header_True,GMM,tuning_False,0.6017312513184295,10000|319|1277,64
UNB(PC1),FFT_IAT+SIZE,header_True,GMM,tuning_True,0.9297246383210443,10000|319|1277,64
UNB(PC1),FFT_IAT+SIZE,header_True,AE,tuning_False,0.5674569885351818,10000|319|1277,64
UNB(PC1),FFT_IAT+SIZE,header_True,AE,tuning_True,0.5702385682958777,10000|319|1277,64
UNB(PC1),FFT_IAT+SIZE,header_True,PCA,tuning_False,0.6035831849333549,10000|319|1277,64
UNB(PC1),FFT_IAT+SIZE,header_True,PCA,tuning_True,0.6395082441707016,10000|319|1277,64
UNB(PC1),FFT_IAT+SIZE,header_True,KDE,tuning_False,0.6621607036857158,10000|319|1277,64
UNB(PC1),FFT_IAT+SIZE,header_True,KDE,tuning_True,0.8063588777527583,10000|319|1277,64
UNB(PC1),FFT_IAT+SIZE,header_True,IF,tuning_False,0.7915875608930489,10000|319|1277,64
UNB(PC1),FFT_IAT+SIZE,header_True,IF,tuning_True,0.7941483803552769,10000|319|1277,64
UNB(PC1),FFT_STATS,header_False,OCSVM,tuning_False,0.531728160674251,10000|319|1277,10
UNB(PC1),FFT_STATS,header_False,OCSVM,tuning_True,0.621733360805726,10000|319|1277,10
UNB(PC1),FFT_STATS,header_False,GMM,tuning_False,0.2475360697798775,10000|319|1277,10
UNB(PC1),FFT_STATS,header_False,GMM,tuning_True,0.5429550482974475,10000|319|1277,10
UNB(PC1),FFT_STATS,header_False,AE,tuning_False,0.22621062494787605,10000|319|1277,10
UNB(PC1),FFT_STATS,header_False,AE,tuning_True,0.23351533793495916,10000|319|1277,10
UNB(PC1),FFT_STATS,header_False,PCA,tuning_False,0.2475360697798775,10000|319|1277,10
UNB(PC1),FFT_STATS,header_False,PCA,tuning_True,0.4655466760857727,10000|319|1277,10
UNB(PC1),FFT_STATS,header_False,KDE,tuning_False,0.5772096879430537,10000|319|1277,10
UNB(PC1),FFT_STATS,header_False,KDE,tuning_True,0.6408058241472521,10000|319|1277,10
UNB(PC1),FFT_STATS,header_False,IF,tuning_False,0.630052344719659,10000|319|1277,10
UNB(PC1),FFT_STATS,header_False,IF,tuning_True,0.6292269464926095,10000|319|1277,10
UNB(PC1),FFT_STATS,header_True,OCSVM,tuning_False,0.6061415515033777,10000|319|1277,37
UNB(PC1),FFT_STATS,header_True,OCSVM,tuning_True,0.8168572563910107,10000|319|1277,37
UNB(PC1),FFT_STATS,header_True,GMM,tuning_False,0.3637958016297016,10000|319|1277,37
UNB(PC1),FFT_STATS,header_True,GMM,tuning_True,0.9798519434264942,10000|319|1277,37
UNB(PC1),FFT_STATS,header_True,AE,tuning_False,0.72416491284874,10000|319|1277,37
UNB(PC1),FFT_STATS,header_True,AE,tuning_True,0.7210227579338799,10000|319|1277,37
UNB(PC1),FFT_STATS,header_True,PCA,tuning_False,0.3637933487374964,10000|319|1277,37
UNB(PC1),FFT_STATS,header_True,PCA,tuning_True,0.4584480060439263,10000|319|1277,37
UNB(PC1),FFT_STATS,header_True,KDE,tuning_False,0.4976206945609568,10000|319|1277,37
UNB(PC1),FFT_STATS,header_True,KDE,tuning_True,0.7578970864546387,10000|319|1277,37
UNB(PC1),FFT_STATS,header_True,IF,tuning_False,0.8452960886180896,10000|319|1277,37
UNB(PC1),FFT_STATS,header_True,IF,tuning_True,0.8621793456664752,10000|319|1277,37
UNB(PC1),FFT_SAMP_NUM,header_False,OCSVM,tuning_False,0.8919366074538487,10000|319|1277,19
UNB(PC1),FFT_SAMP_NUM,header_False,OCSVM,tuning_True,0.9662948082083586,10000|319|1277,19
UNB(PC1),FFT_SAMP_NUM,header_False,GMM,tuning_False,0.9770090413606684,10000|319|1277,19
UNB(PC1),FFT_SAMP_NUM,header_False,GMM,tuning_True,0.9770090413606684,10000|319|1277,19
UNB(PC1),FFT_SAMP_NUM,header_False,AE,tuning_False,0.9502958187999468,10000|319|1277,19
UNB(PC1),FFT_SAMP_NUM,header_False,AE,tuning_True,0.9492925858880203,10000|319|1277,19
